Name,Price
"DELL LATITUDE 5300 2-in-1 CORE I5-1.6GHZ 256GB SSD 8GB RAM,Touchscreen,Backlit Keyboard Win10 Pro + 3in1 Printer","₦ 410,000"
"DELL Inspiron 15-3593,15.6"" 10th Gen Core I7-1065G7,512gb SSD 16gb RAM,Touch,Win 10 + PRINTER","₦ 430,000"
"Hp 15 Intel Pentium Quad Core (500GB HDD,4GB RAM+ BAG+32GB Flash+ USB Light For Keyboard Windows 10 Laptop- RED","₦ 238,700"
Hp Stream 11 Intel Atomx5 4gb Ram 32gb Emmc +usb Light Wins10,"₦ 187,000"
"Hp Stream 14-intel Celeron,4GB RAM 64GB SSD,Win 10+ USB LIGHT","₦ 169,999"
"Hp Pavilion 14 X360 I3 256GB SSD 4GB RAM,Touchscreen,Wins 10 + Free Bag","₦ 300,000"
"Hp Notebook 15 Intel Corei3 1TB HDD, 4GB DVD Writer Window 10","₦ 160,000"
"Hp Notebook 15 Intel Corei3 1TB HDD, 4GB DVD Writer Window 10","₦ 180,000"
Notebook 15 Intel Core I3 4GB RAM 500GB HDD FREEDOS,"₦ 124,000"
Hp 15 Intel Celeron (4GB RAM/500GB HDD) 15.6'' Win 10+32GB FLASH,"₦ 98,000"
"Hp 15 PC - Intel Celeron Quad Core - 500GB HDD - 4GB RAM+32GB Flash,Mouse,Fashion Sport Watch USB Light, - Windows 10 Home- Black Colour","₦ 117,000"
"Hp 15-f271wm-2.16GHZ, Intel Pentium 15.6-inch 4GB RAM, 500GB HDD Windows 10+32GB FLASH","₦ 98,000"
"Hp 15 Intel Celeron (4GB,500GB HDD) Windows 10 Laptop- BAG + MOUSE- 32GB FLASH","₦ 133,000"
Hp Pavilion 11 X360 Intel® Pentium®+ 32GB Flash+ Mouse+ USB Light For Keyboard 4GB 500GB HDD WIN 10 HOME + Free 32gb Flash Drive,"₦ 132,700"
"Hp Notebook 15 Intel Core I3 (4GB RAM, 500GB HDD BAG- 32GB Flash+ Mouse- USB Light For Keyboard)15.6-Inch Windows 10 Black","₦ 176,500"
"Hp Notebook 15- Intel® Core™ I3 (4GB RAM/1TB HDD) 15"" Windows 10+32GB FLASH","₦ 133,000"
Hp Pavilion 11 X360 Intel® Pentium®+ 32GB Flash+ Mouse+ USB Light For Keyboard 4GB 500GB HDD WIN 10 HOME + Free 32gb Flash Drive,"₦ 164,000"
"Hp 15 Intel COREi3 1TB HDD, 4GB RAM,15.6 Inches, (2.2ghz) WINDOW10, NO DVD With FLASH + BAG","₦ 254,000"
"Hp 15-DA0093CA CORE I3 8GB 1TB 15.6""TOUCHSCREEN WIN 10+BAG","₦ 255,000"
"Hp 15- Intel Core I3 4GB RAM, 1TB HARD DRIVE, 16GB IntelOptane Memory, Win 10 With P0UCH+16GB FLash DRIVE","₦ 98,000"
"Hp 15 PC - Intel Celeron - 500GB HDD - 4GB RAM+32GB Flash,Mouse,Fashion Sport Watch - Windows 10 Home","₦ 108,000"
"Hp 15 Intel Pentium Quad Core (4GB,500GB HDD+ 32GB Flash) Windows 10 Laptop + Free Bag- Mouse- USB Light For Keyboard, Red","₦ 165,700"
"Hp Notebook 15 Intel Core I3 2.4Ghz- 2TB HDD- 8GB RAM+ 32GB Flash, Mouse, USB Light For Keyboard 15 Inch DVD+RW Win 10","₦ 133,000"
Hp Pavilion 11 X360 Intel® Pentium®+ 32GB Flash+ Mouse+ USB Light For Keyboard 4GB 500GB HDD WIN 10 HOME + Free 32gb Flash Drive,"₦ 165,700"
"Hp Notebook 15 Intel Core I3 2.4Ghz- 2TB HDD- 8GB RAM+ 32GB Flash, Mouse, USB Light For Keyboard 15 Inch DVD+RW Win 10","₦ 141,000"
"Hp 5 Intel Core I3 2.4Ghz 1TB HDD 4GB RAM+ 32GB Flash, Mouse, USB Light For Keyboard 15 Inch DVD+RW Win 10","₦ 136,999"
Hp Stream 11 Intel Celeron D/C 4GB RAM- 32GB HDD WIN 10+ BAG,"₦ 136,999"
Hp Stream 11 Intel Celeron D/C 4GB RAM- 32GB HDD WIN 10+ BAG,"₦ 530,000"
Hp ENVY 13 X360 CORE 17 11TH GEN 8GB 512SSD TOUCH FINGER PRINT BACKLIT KEYBOARD,"₦ 191,000"
"Hp Pavilion 15 Intel Pentium Quad Core (500GB HDD,4GB RAM+32GB Flash+BAG, USB Light For Keyboard Windows 10 Laptop - Silver","₦ 134,900"
Hp STREAM 11 INTEL CELERON® 4GB RAM 32GB EMMC WIN 10+32GB FLASH,"₦ 200,000"
Hp Notebook 15- Intel Pentium- 1TB HDD- 4GB RAM- Win 10+ BAG,"₦ 162,000"
"Hp Stream 11 G5 Intel Celeron 64gb,4gb Ram Windows 10 Pro 11.6""","₦ 180,999"
Lenovo INTEL® CELERON® Lenovo 8GB RAM DDR4-1TB HDD WIN 10+USB LIGHT,"₦ 243,000"
"Hp Notebook 15 Intel Core I3 (12GB RAM, 1TB HDD-WIN 10 10TH GEN","₦ 180,999"
Lenovo INTEL® CELERON® Lenovo 8GB RAM DDR4-1TB HDD WIN 10+USB LIGHT,"₦ 180,999"
Lenovo INTEL® CELERON® Lenovo 8GB RAM DDR4-1TB HDD WIN 10+USB LIGHT,"₦ 164,000"
"Hp Stream 14 Intel Celeron,64GB EMMC 4GB RAM Win 10+Free Flash","₦ 190,000"
"Hp NOTEBOOK 15 Intel Pentium Quad Core(500GB HDD,4GB RAM)Windows 10, Red","₦ 167,000"
Hp Notebook 17 Intel Pentium-8GB RAM-1TB HDD-Win 10+32GB FLASH,"₦ 191,000"
"Hp Pavilion 15 Intel Pentium Quad Core (500GB HDD,4GB RAM+32GB Flash+ USB Light For Keyboard Windows 10 Laptop - Silver",₦ 710
Premium Controller Logic Boards Connector Cable For IPad 2,"₦ 183,999"
Lenovo INTEL® CELERON® Lenovo 8GB RAM DDR4-1TB HDD WIN 10+USB LIGHT,"₦ 320,000"
Hp Pavilion 14 X360 10th Gen Core I3 (1TB 8GB) Win10 Mouse,"₦ 179,500"
Lenovo Ideapad Intel Celeron 1TB HDD 8GB RAM Win 10+ 32GB Flash,"₦ 119,450"
"Hp 15.6 Full HD"" Intel Pentium RED 4GB Memory, 500GB HDD And Windows 10 + Surge Protector + 32GB Flash & Mouse","₦ 130,000"
Hp 15 Bumper Intel Pentium Quad Core 4GB -500HDD - Windows10 - + External Hard Disc,"₦ 119,000"
"Hp HD 15.6"" Intel Pentium RED 4GB Memory, 500GB HDD And Windows 10 +Bag, Multiple USB HUB","₦ 134,900"
Hp High Performance 15.6'' Inch Intel Pentium 500 HDD - 4GB RAM- Windows 10,"₦ 223,000"
"Lenovo Ideapad 15Ikb,lntel Corei3,2.2ghz,1TB HDD,4GB RAM,Webcam,Bluetooth+32gb Flash Drive,Win10 Mouse","₦ 400,000"
"DELL Inspiron 15 3593,Core I7-1065G7,512gb SSD 12gb RAM,Touchscreen,Win 10","₦ 360,000"
"Hp Pavilion 15 X360 Intel Core I5 1.6 UpTo 3.4Ghz (8GB RAM,1TB HDD)Wins 10 +Headfone","₦ 590,000"
"Lenovo ThinkPad P52s Intel -Core I7-8700HQ, 16GB RAM, 512GB SSD, 15.6"" Display, NVIDIA Quadro M1200 4GB, Windows 10 Pro","₦ 435,000"
"Lenovo FLEX-14IWL 2-IN-1 Core I5 512gbSSD 8gbRAM,NVIDIA MX230(2GB) Backlit,FP Reader,WIN 10+3in1 Printer","₦ 201,000"
Hp Notebook 15 Intel Pentium Quad Core 4GB RAM 1TB HDD WIN 10,"₦ 230,000"
"Hp 15 Intel Core I3 (4GB RAM, 500GB HDD + Mouse,USB Light 15.6-Inch Windows 10","₦ 240,000"
"Hp 250 G6 Core I3 ,500GB HDD 8GB RAM 15.6-Inch Win 10 + Mouse","₦ 135,000"
"Hp 250 G5 Intel Core I3 (4GB,500GB HDD) 15.6-Inch Windows 10 Laptop - Black","₦ 165,000"
"Hp Stream 11 Intel Celeron,64GB EMMC,4GB RAM Wins 10 In S Mode","₦ 175,000"
Lenovo Ideapad 330-Intel Celeron-N4000-Dual Core 4GB-1TB DVD-Win10,"₦ 180,000"
Lenovo INTEL® CELERON® Lenovo 4GB RAM DDR4-1TB HDD WIN 10+USB LIGHT,"₦ 190,000"
DELL Inspiron 14 Intel Core I3 1TB HDD 4GB RAM 14 INCHES Win 10 + 16gb FLASH DRIVE,"₦ 240,000"
"Hp 240 G7 Intel Core I3(1TB HDD, 4GB RAM)Windows10 Professional","₦ 473,000"
DELL INSPIRON 17 3000 SERIES I5 1TB 8GB 10TH GEN DVD (BLACK),"₦ 214,000"
"Hp 15 Intel Pentium Dual Core 500GB HDD, 4GB Ram,Bluetooth,webcam,Windows10 +32gb Flash Drive Red","₦ 191,000"
"Hp 15 Intel Pentium Quad Core (500GB HDD,4GB RAM+ BAG+32GB Flash+ USB Light For Keyboard Windows 10 Laptop- RED","₦ 137,000"
Hp Stream 11 Intel Atomx5 4gb Ram 32gb Emmc Wins10,"₦ 300,000"
"Lenovo Ideapad Intel Core 15 (8GB Ram/1TB HDD) Wins 10 15.6"" Laptop","₦ 290,000"
Hp Notebook 15 Intel Core I3 Laptop 15.6 Inch 16GB RAM 1TB HDD,"₦ 250,000"
"Hp Notebook 15 Intel Core I3 2.4Ghz- 2TB HDD- 8GB RAM+ 32GB Flash, Mouse, USB Light For Keyboard 15 Inch DVD+RW Win 10","₦ 450,000"
Lenovo IDEAPAD 720S-131KB 13.3INCH UHD IPS 1TB SSD 8GB CORE I7 8550U WINDOWS 10 IRONGREY,"₦ 359,999"
"Hp Pavilion 14 X360 Intel Core I5 (1TB HDD, 8GB) Windows 10 Laptop - Silver + Mouse","₦ 238,000"
"Hp 250 G7, Intel Core I3, 1TB Hdd, 8GB Ram, Win 10, Plus Bag-","₦ 243,000"
Hp Notebook 15 Intel Core I3 Laptop 15.6 Inch 12GB RAM 1TB HDD,"₦ 3,410"
USB Flash Drive 8G/16G/32G/64G/128G CHEX10 Bank Card Model Memory Stick,"₦ 240,000"
"Hp 240 G7 Intel Core I3 (1TB HDD, 4GB RAM) Win 10 + Earbud","₦ 298,000"
Hp 11 X360 Intel® Pentium® 4GB 500GB HDD WIN 10 HOME + Mouse,"₦ 230,000"
"Hp 250 G6 Core I3 ,500BB HDD 4GB RAM 15.6-Inch Win 10 + Mouse","₦ 137,500"
STREAM 11 Intel Celeron D/C 4GB RAM- 32GB HDD WIN 10+ BAG,"₦ 806,250"
Hp Spectre 15 10th Gen 512SSD+32GB Optane 16gb 4K DISPLAY,"₦ 795,000"
"Hp SPECTRE 15-EB0043DX X360;Core I7-10TH Gen,16gb RAM,512SSD+32GB Optane,2GB Nvidia,TOUCH,Win 10","₦ 367,000"
"Hp Pavilion 15 X360 Intel Core I5 1.6 UpTo 3.4Ghz (8GB RAM,1TB HDD)Wins 10+ Headfone","₦ 230,900"
"Hp 15 Intel Core I3-2.0Ghz (4GB,1TB HDD +32 Flash) Wins 10","₦ 180,000"
Lenovo Ideapad 330-Intel Celeron-N4000-Dual Core 4GB-1TB DVD-Win10,"₦ 280,000"
"Hp 15 Intel Corei3 2.2GHZ (1tb HDD, 8gb RAM)Touchscreen,Bluetooth,Webcam, Windows10 +32GB Flash Drive Mouse(back","₦ 2,070"
USB Flash Drive 8G/16G/32G/64G/128G CITI91 Bank Card Model Memory Stick,"₦ 240,000"
"Hp 250 G6 Core I3 ,500GB HDD 8GB RAM 15.6-Inch Win 10 + Mouse","₦ 270,000"
Hp Notebook 15 Intel Pentium Quad Core 8GB RAM 1TB HDD WIN 10,"₦ 210,000"
"Lenovo THINKPAD T490S,Core I7 512GB SSD 8GB RAM,TOUCH,BACKLIT KEYBOARD,FP READER,WIN 10 PRO","₦ 590,000"
"Hp Stream 14 Intel Celeron,64gb,4gb, Wins 10 In S Mode Pink","₦ 175,000"
Lenovo IdeaPad 3 15IIL05:Core I5 256ssd/12gb Touch Win10,"₦ 301,000"
"Hp Notebook-15-Touchscreen PC 10th Gen Intel® Core™ I5-10210U,8GB RAM, 2TB HDD, Win 10","₦ 330,000"
Lenovo INTEL® CELERON® Lenovo 4GB RAM DDR4-1TB HDD WIN 10+USB LIGHT,"₦ 172,899"
Hp 15 Intel Pentium Touch Screen 4GB 500GB WIN 10 Home+32GB Flash Drive,"₦ 126,000"
"Hp Notebook 15 Intel Core I3 (8GB RAM, 1TB HDD) 32GB Flash+Mouse+USB Light For Keyboard 15.6-Inch Windows 10 Black Colour","₦ 245,000"
"Hp 15 Intel Corei3 2.3ghz(1tb HDD, 6GB RAM)""15.6""Touchscreen Windows10+32GB Flash Drive,black","₦ 279,000"
"Hp Pavilion 14 10th Generation Ci5, 8gb, 1tb,2Gb Nvidia Graphics Luminous Backlit Keyboard Wins 10","₦ 385,000"
"Hp 15, Intel Core I3, 2.4Ghz, 1TB HDD, 4GB Ram+ 32GB Flash, Mouse, USB Light For Keyboard- Webcam, Bluetooth, DVDRW, 15.6"",Win10","₦ 223,000"
"Hp Notebook 15 -Intel Core I3, 2.4Ghz, 1TB HDD, 4GB Ram+BAG- 32GB Flash, Mouse, USB Light For Keyboard- Webcam, Bluetooth, DVDRW, 15.6"", Win10","₦ 223,000"
Lenovo Ideapad Intel Celeron 1TB HDD 4GB RAM Win 10+ 32GB Flash,"₦ 172,000"
Hp Notebook 15 Core I3 12GB RAM-1TB HDD Win 10 +MOUSE,"₦ 245,000"
"Lenovo Ideapad 110 Intel Core I3 2.0Ghz (4GB 1TB HDD+32GB,Mouse,Fashion Sport Watch, Windows 10 - Black Colour","₦ 174,000"
"Hp Notebook 15 Intel Core I3 (4GB RAM, 500GB HDD BAG- 32GB Flash+ Mouse- USB Light For Keyboard)15.6-Inch Windows 10 Black","₦ 132,700"
"Hp 15 PC - Intel Celeron Quad Core - 500GB HDD - 4GB RAM+32GB Flash,Mouse,Fashion Sport Watch USB Light - Windows 10 Home- Black Colour","₦ 98,000"
"Lenovo Ideapad 15.6"" Intel Core I3, 4GB/500GB,Windows 10+32GB FLASH","₦ 155,000"
Hp Pavilion 11 X360 Intel® Pentium®+ 32GB Flash+ Mouse+ USB Light For Keyboard 4GB 500GB HDD WIN 10 HOME + Free 32gb Flash Drive,"₦ 133,000"
"Hp 5 Intel Core I3 (8GB RAM, 500GB HDD) 32GB Flash+Mouse+FashionWatch 15.6-Inch Windows 10 Black Colour","₦ 148,000"
"DELL XPS 13-7390 2-IN-1,10TH GEN CORE I5-1035G1,256gbSSD 8gbRAM,13"" FHD TOUCH,BACKLIT,FP READER,WIN 10 + PRINTER","₦ 600,000"
"Hp 15 Intel Core I3 (4GB RAM, 500GB HDD) 15.6-Inch Windows 10 Black Colour+32gb Flash Drive","₦ 140,000"
Hp 250 Intel Core I3 (8GB 500GB HDD) 15.6-Inch Win 10 + Mouse- USB Light,"₦ 235,000"
Hp Pavilion 15 - Intel Core I5 - 1TB HDD - 8GB RAM - TOUCHSCREEN- Window 10 -Ultra Slim Laptop- B&O Dual Speaker- HP External DVD - Free USB Light For Keyboard+ Mouse+32GB Flash,"₦ 346,000"
"Hp 15.6"" 15-10210U Touchscreen Intel Core I5- 8GB, 2TB HDD,Windows 10 Home","₦ 360,000"
"Lenovo ThinkPad Yoga X380, Intel Core I7-8TH GEN, (8GB 256GB SSD) 13.3""-Inch Laptop","₦ 480,000"
Hp Notebook - 15-bs097nia - Intel® Pentium® N3710 500HDD 4GB RAM WIN 10+32GB Flash+USB Light For Keyboard,"₦ 220,000"
"Hp Notebook 15 Intel Core I3 2.4Ghz- 2TB HDD- 8GB RAM+ 32GB Flash, Mouse, USB Light For Keyboard 15 Inch DVD+RW Win 10","₦ 250,000"
Hp Stream 14 Intel Celeron D/C 64GB HDD- 4GB RAM WIN 10+ Flash,"₦ 170,000"
"Hp 15 Intel Pentium Quad Core (500GB HDD,4GB RAM+ BAG+32GB Flash+ USB Light For Keyboard Windows 10 Laptop- RED","₦ 292,000"
DELL Inspiron 14 5400 2in1 Core I7 512SSD 8GB Touch Backlit Win10,"₦ 451,500"
"Hp 15 Intel Pentium Quad Core (500GB HDD,4GB RAM+ BAG+32GB Flash+ USB Light For Keyboard Windows 10 Laptop- RED","₦ 235,700"
"Hp Intel Core I3 4GB RAM, 1TB HDD Windows 10 Mouse+USB Light","₦ 235,000"
"Hp ENVY 13-X360 CORE I7-1165G7, 11TH GEN 8GB 512SSD TOUCH,BACKLIT, FINGERPRINT","₦ 558,500"
Hp 250 G6 2Ghz Intel Core-i3 4GB/1TB HDD 15.6-inches Windows 10,"₦ 295,000"
Hp 24F0318NH ALL-IN-ONE Ci5-9400t 8gb 1tb 24 Led Scrn 8UF24EA,"₦ 443,850"
Hp 15-10TH Gen Intel Core™ I5- 512 GB SSD 8GB RAM WIN 10 TOUCHSCREEN,"₦ 365,000"
"Hp 250 G5 Intel Core I3 (8GB,500GB HDD)+ 32GB Flash, Mouse+ USB Light For Keyboard 15.6-Inch Windows 10 Laptop - Black","₦ 150,000"
"Hp 15 PC - Intel Celeron Quad Core - 500GB HDD - 4GB RAM+32GB Flash,Mouse,Fashion Sport Watch USB Light - Windows 10 Home- Black Colour","₦ 98,000"
"Hp 15 PC - Intel Celeron Quad Core - 500GB HDD - 4GB RAM+32GB Flash,Mouse,Fashion Sport Watch,USB Light - Windows 10 Home","₦ 98,000"
"Hp 15-ay000nia Intel Celeron,QUAD CORE (4GBRAM,500GB HDD+32GB Flash Drive,Mouse,Fashion Sport Watch,USB Light) 15.6-Inch Windows 10 -Black Colour","₦ 98,000"
"Hp 15 PC - Intel Celeron Quad Core - 500GB HDD - 4GB RAM+32GB Flash,Mouse,Fashion Sport Watch,USB Light - Windows 10 Home","₦ 98,000"
"Hp 5 Intel Core I3 (4GB RAM, 500GB HDD) 32GB Flash+Mouse+FashionWatch 15.6-Inch Windows 10 Black Colour","₦ 135,000"
"DELL Latitude E7290,Inte Core L I5, 256 SSD, 8gb Memory,windows 10 Professional, Touchscreen, Webcam, Bluetooth","₦ 350,000"
Hp 11 X360 Intel® Pentium® 4GB 500GB HDD WIN 10 HOME + Mouse,"₦ 132,000"
DELL Latitude 7480 Intel Core I7-7600U 2.8GHz 256ssd 16gb No Optical Drive 14 Inch Window 10Professional-BLACK,"₦ 543,000"
Hp STREAM 11 INTEL CELERON® 4GB RAM 32GB EMMC WIN 10+32GB FLASH,"₦ 135,000"
Hp ENVY 13-Intel Core I5-8250U (8GB LPDDR3 256GB PCIe SSD) 13.3-Inch FHD Windows 10 Home Laptop - Silver,"₦ 556,000"
"Hp Notebook 15 Intel Core I3 (8GB RAM, 500GB HDD + Mouse USB Light 5.6-Inch Windows 10 Black","₦ 235,000"
"DELL XPS 9300 CORE I7-1065G7,512GB SSD 8GB RAM 13.4"" TOUCH, BACKLIT KEYBOARD FP Reader WIN 10 PRO","₦ 680,000"
"Hp 15, Intel Core I3, 2.4Ghz, 1TB HDD, 4GB Ram+ 32GB Flash, Mouse, USB Light For Keyboard- Webcam, Bluetooth, DVDRW, 15.6"",Win10","₦ 240,000"
"DELL Vostro 3401 14'' FHD,10th Gen Core I3 4GB RAM 1TB / Win10 PRO +3 IN 1 PRINTER","₦ 255,000"
"Lenovo THINKPAD T490S Core I7 512GB SSD 8GB RAM,TOUCH,BACKLIT KEYBOARD,FP READER,WIN 10 PR0","₦ 590,000"
Hp 15 Intel Pentium Dual Core (500GB HDD 8GB RAM) Wins 10,"₦ 235,000"
"DELL Latitude 7370 13.3"" FHD Intel Core M5-6Y57, 8GB Ram, 128GB SSD, Windows 10 Pro, Black","₦ 370,000"
"Hp 250 G7 Intel Core I3(4GB,1TB HDD) Wins 10","₦ 232,900"
Hp 250 G6 1TB 4GB COREi3 (FREEDOS )WITH FREE LAPTOP BAG,"₦ 145,000"
"Hp 15, Intel Core I3, 2.4Ghz, 1TB HDD, 4GB Ram+ 32GB Flash, Mouse, USB Light For Keyboard- Webcam, Bluetooth, DVDRW, 15.6"",Win10","₦ 223,000"
"Lenovo THINKPAD T490S Core I7 1TB SSD 8GB RAM,TOUCH,KEYBOARD LIGHT,FP READER,WIN 10 PRO","₦ 645,000"
Hp Pavilion 14 Backlit Keyboard Intel Core I3 2.2 Up To 3.1Ghz 8GB 1TB Wins 10,"₦ 325,800"
"Hp Notebook 15- Intel Core I3 (4GB RAM/1TB HDD) 15.6"" Touch Screen, Windows 10+32GB FLASH+BAG","₦ 175,000"
Asus Mini Laptop Intel Celeron 128GB SSD 4GB RAM 11.6' Wins 10,"₦ 149,000"
"Hp 15 Intel Pentium Quad Core (500GB HDD,4GB RAM+ BAG+32GB Flash+ USB Light For Keyboard Windows 10 Laptop- RED","₦ 235,000"
"Hp Notebook 15 Intel Core I3 (16GB RAM, 1TB HDD)-Windows 10","₦ 255,000"
"Hp ENVY 13-X360 CORE I7-1165G7,11TH GEN 8gbRAM,1TB SSD,TOUCH,BACKLIT,FINGERPRINT,WIN 10+3-IN-1 PRINTER","₦ 690,000"
Hp Notebook 15 Intel Core I3 Laptop 15.6 Inch 12GB RAM 1TB HDD,"₦ 243,000"
"Hp ENVY 13-X360 CORE I7-1165G7,11TH GEN 8GB RAM 1TB SSD TOUCH,BACKLIT,FINGERPRINT,WIN 10","₦ 660,000"
"Hp Notebook 15 Intel Corei3 1TB HDD, 4GB DVD Writer Window 10","₦ 160,000"
Hp Pavilion 15 Intel Pentium Quad Core 4GB RAM 500GB HDD WIN 10,"₦ 191,000"
"Hp Notebook 15 TOUCHSCREEN PC 10th Gen Intel® Core™ I5-10210U,8GB RAM, 2TB HDD,Windows 10","₦ 360,000"
"Hp 250 G7, Intel Core I3, 1TB Hdd, 8GB Ram, Win 10, Plus Bag-","₦ 238,000"
"Hp Pav 14 10th Gen Ci5,1TB, 8GB, Backlit Keyboard,2gb Nvidia Graphics Wins 10","₦ 385,000"
"Hp 240 G7 INTEL COREi5, 1TB HDD, 4GB RAM,WIN10","₦ 281,000"
"Hp 250 G7, Intel Core I3, 1TB Hdd, 8GB Ram, Win 10, Plus Bag-","₦ 238,000"
"Hp Envy X360 15-Intel Core I7-10510U,1.8GHz,256SSD/16GB,Cam,Blth,Touch,Backlit,""15""Win10","₦ 555,000"
Lenovo INTEL® CELERON® Lenovo 4GB RAM DDR4-1TB HDD WIN 10+USB LIGHT,"₦ 172,999"
Hp Notebook 15 Intel Core I3 Laptop 15.6 Inch 12GB RAM 1TB HDD,"₦ 243,000"
DELL Vostro 3401 14'' FHD(10th Gen Core I3 8GB RAM 1TB / Win10 PRO,"₦ 240,000"
"Hp 11.6""Intel Corei7- 500HDD-16GB +4 Dedicated RAM Win10-Silver","₦ 400,000"
"Hp SmartBook 15 Intel Pentium Duad Core (500GB HDD,4GB RAM + Bag + USB Light For Keyboard Windows 10 Laptop- RED","₦ 235,000"
"Hp SmartBook 15 Intel Pentium Duad Core (500GB HDD,4GB RAM + Bag + USB Light For Keyboard Windows 10 Laptop- RED","₦ 370,000"
"Hp Notebook 250 G6 Corei5,2.5GHz,500GB HDD,4GB RAM,15.6 Windows 10 + BAG","₦ 11,000"
Targus DEFCON CL Notebook/Laptop Coiled Cable Lock (PA410U),"₦ 345,000"
Hp Pavilion 15 - Intel Core I5 - 1TB HDD - 8GB RAM - TOUCHSCREEN- Window 10 -Ultra Slim Laptop- B&O Dual Speaker- HP External DVD - Free USB Light For Keyboard+ Mouse+32GB Flash,"₦ 270,500"
"Lenovo Ideapad Intel Core 15 (4GB/1TB HDD) Wins 10 15.6""","₦ 200,000"
Lenovo INTEL® CELERON® Lenovo 8GB RAM DDR4-1TB HDD WIN 10+USB LIGHT,"₦ 135,000"
"Hp 250 Intel Core I3 (4GB,500GB HDD) Windows 10 Laptop + 32GB Flash - Black","₦ 125,000"
Hp 15 Intel Celeron N3060 1.6GHz 4GB/500GB,"₦ 247,000"
"Hp Pavilion 11 X360 Intel Pentium N5000( 4GB,128GB SSD) Wins10","₦ 320,000"
"Hp 14-cf3016 10th Gen Intel Core I5-1035G1 1Ghz 1TB HDD 8GB RAM 14"" Win 10","₦ 165,000"
"Hp 250 G7, Intel Core I3, 1TB Hdd, 8GB Ram Win 10 Plus Bag","₦ 240,000"
"Hp 15 Intel Pentium Quad Core (500GB HDD,4GB RAM+ BAG+32GB Flash+ USB Light For Keyboard Windows 10 Laptop- RED","₦ 250,000"
"Hp 15 Touch,Intel Pentium 1TB HDD,4GB RAM WIN10 Touch Screen + 32GB Flash Drive","₦ 620,000"
"Hp ENVY 17 Intel Core I7-8550u 1.8 Up To 4.0GHz Backlit Keyboard(16GB,1TB HDD 4gb Nvidia Graphics) 17.3-Inch Windows 10 Touchscreen Laptop - Silver","₦ 365,500"
"DELL Latitude 5300 Intel Core I5 256ssd 8G,Backlit Win10 Pro","₦ 137,000"
Hp STREAM 11 INTEL® CELERON® 4GB RAM 32GB EMMC WIN 10+USB LIGHT,"₦ 223,000"
"Hp Notebook - 15-bs061nia - Intel® Core™ I3 (2 GHz, 3 MB Cache, 2 Cores),32GB Flash,Mouse, 15.6"" Diagonal HD Display, 4GB SDRAM, Intel® HD Graphics 520, 1TB","₦ 177,000"
Lenovo Ideapad 15 Intel Celeron(4GB RAM 1TB HDD)Wins 10 Mouse,"₦ 340,000"
"Hp NOTEBOOK 15 Intel Core I5,,1TB HDD,8GB RAM,15.6'' ,Windows 10+32gb Flashdrive","₦ 290,000"
Hp Notebook 15 Intel Core I3 Laptop 15.6 Inch 16GB RAM 1TB HDD,"₦ 345,000"
Hp Pavilion 15 - Intel Core I5 - 1TB HDD - 8GB RAM - TOUCHSCREEN- Window 10 -Ultra Slim Laptop- B&O Dual Speaker- HP External DVD - Free USB Light For Keyboard+ Mouse+32GB Flash,"₦ 578,000"
DELL LATITUDE 7400 CORE I7 512GB 16GB 14’’ WIN 10 PRO,"₦ 385,000"
"DELL LATITUDE 5300 2in1 CORE I5-1.6GHZ 256GB SSD 8GB RAM,Backlit Keyboard Win10 Pro","₦ 296,000"
"Lenovo Ideapad Intel Core I5 4GB RAM/1TB HD) Wins 10 15.6"" +32gb Flash Drive","₦ 201,000"
Hp Notebook 15 Intel Pentium Quad Core 4GB RAM 1TB HDD WIN 10,"₦ 330,000"
Hp 15-NOTEBOOK PC 10TH GEN INTEL CORE I5- 4GB RAM- 1TB HDD+512GB SSD-WIN 10,"₦ 191,000"
Hp Pavilion 15 Intel Pentium Quad Core 4GB RAM 500GB HDD WIN 10,"₦ 132,700"
"Hp Notebook 15 Intel Core I3 (4GB RAM, 500GB HDD BAG- 32GB Flash+ Mouse- USB Light For Keyboard)15.6-Inch Windows 10 Black","₦ 133,000"
Hp Pavilion 11 X360 Intel® Pentium®+ 32GB Flash+ Mouse+ USB Light For Keyboard 4GB 500GB HDD WIN 10 HOME + Free 32gb Flash Drive,"₦ 132,700"
"Hp Notebook 15 Intel Core I3 (4GB RAM, 500GB HDD BAG- 32GB Flash+ Mouse- USB Light For Keyboard)15.6-Inch Windows 10 Black","₦ 191,000"
"Hp Pavilion 15 Intel Pentium Quad Core (500GB HDD,4GB RAM+32GB Flash,Mouse,BagUSB Light)Windows 10 Red Colour","₦ 1,039"
Premium LCD Cable Connectors For Samsung Galaxy Tab T800,"₦ 250,000"
DELL Vostro 3401 14'' FHD(10th Gen Core I3 12GB RAM 1TB / Win10 Pro,"₦ 230,000"
"Hp 15 Intel Core I3 4GB RAM, 500GB HDD-Win 10 +10000 POWER BANK","₦ 165,899"
"Hp Stream 14 Celeron,4GBram/64GB SSD,Win 10+ 10000MAH POWERBANK","₦ 137,000"
Hp Stream 11 Intel Celeron D/C 4GB RAM- 32GB HDD WIN 10+ BAG,"₦ 375,000"
"DELL LATITUDE 5300 CORE I5-1.6GHZ,256GB SSD 8GB RAM,Win10 Pro","₦ 250,000"
Hp 250 G7 Core I3-7th Gen 12GB RAM-1TB HDD Win 10 +MOUSE,"₦ 265,000"
